KIN	Kinase_TM	RagTag.239
KIN	Kinase_TM	RagTag.776
KIN	Kinase_TM	RagTag.3382
KIN	Kinase_TM	RagTag.1956
KIN	Kinase_TM	RagTag.6077
KIN	Kinase_TM	RagTag.6071
KIN	Kinase	RagTag.252
KIN	Kinase	RagTag.1634
KIN	Kinase_TM	RagTag.812
KIN	Kinase_TM	RagTag.281
KIN	Kinase	RagTag.1242
KIN	Kinase_TM	RagTag.1573
KIN	Kinase_TM	RagTag.2076
KIN	Kinase_TM	RagTag.3110
KIN	Kinase	RagTag.2888
KIN	Kinase_TM	RagTag.960
KIN	Kinase_TM	RagTag.408
KIN	Kinase_TM	RagTag.3008
KIN	Kinase_TM	RagTag.3302
KIN	Kinase_TM	RagTag.684
KIN	Kinase_TM	RagTag.261
KIN	Kinase_TM	RagTag.2861
KIN	Kinase_TM	RagTag.267
KIN	Kinase_TM	RagTag.2018
KIN	Kinase_TM	RagTag.639
KIN	Kinase_TM	RagTag.499
KIN	Kinase	RagTag.1127
KIN	Kinase	RagTag.1728
KIN	Kinase	RagTag.2903
KIN	Kinase_TM	275.3
KIN	Kinase_TM	RagTag.866
KIN	Kinase_TM	RagTag.5151
KIN	Kinase_TM	RagTag.1133
KIN	Kinase_TM	RagTag.2592
KIN	Kinase_TM	3668.1
KIN	Kinase_TM	RagTag.360
KIN	Kinase_TM	RagTag.2984
KIN	Kinase	RagTag.2656
KIN	Kinase_TM	RagTag.445
KIN	Kinase_TM	RagTag.1573
KIN	Kinase_TM	RagTag.1579
KIN	Kinase_TM	RagTag.1566
KIN	Kinase	RagTag.6078
KIN	Kinase_TM	RagTag.462
KIN	Kinase_TM	RagTag.3658
KIN	Kinase_TM	RagTag.223
KIN	Kinase_TM	RagTag.3358
KIN	Kinase_TM	RagTag.3363
KIN	Kinase_TM	RagTag.663
KIN	Kinase_TM	RagTag.3860
KIN	Kinase_TM	RagTag.2641
KIN	Kinase_TM	RagTag.283
KIN	Kinase	RagTag.1010
KIN	Kinase	RagTag.407
KIN	Kinase_TM	RagTag.282
KIN	Kinase_TM	RagTag.3817
KIN	Kinase_TM	1585.5
KIN	Kinase_TM	RagTag.699
KIN	Kinase_TM	RagTag.1883
KIN	Kinase	RagTag.1880
KIN	Kinase	RagTag.1881
KIN	Kinase	RagTag.2086
KIN	Kinase_TM	RagTag.749
KIN	Kinase	RagTag.1744
KIN	Kinase_TM	RagTag.205
KIN	Kinase	RagTag.908
KIN	Kinase	RagTag.3011
KIN	Kinase	RagTag.3012
KIN	Kinase_TM	RagTag.347
KIN	Kinase	RagTag.629
KIN	Kinase_TM	RagTag.3968
KIN	Kinase	RagTag.103
KIN	Kinase_TM	RagTag.4350
KIN	Kinase_TM	RagTag.1193
KIN	Kinase_TM	RagTag.2879
KIN	Kinase_TM	RagTag.3361
KIN	Kinase_TM	RagTag.168
KIN	Kinase_TM	RagTag.2956
KIN	Kinase_TM	RagTag.2521
KIN	Kinase_TM	RagTag.698
KIN	Kinase	RagTag.940
KIN	Kinase_TM	RagTag.194
KIN	Kinase_TM	RagTag.1882
KIN	Kinase	RagTag.2378
KIN	Kinase	RagTag.3253
KIN	Kinase_TM	RagTag.446
KIN	Kinase_TM	RagTag.383
KIN	Kinase_TM	RagTag.2949
KIN	Kinase_TM	RagTag.4517
KIN	Kinase	RagTag.298
KIN	Kinase	RagTag.5741
KIN	Kinase_TM	RagTag.3402
KIN	Kinase	RagTag.229
KIN	Kinase_TM	RagTag.3332
KIN	Kinase_TM	RagTag.2112
KIN	Kinase	RagTag.2612
KIN	Kinase	RagTag.2999
KIN	Kinase_TM	RagTag.3537
KIN	Kinase_TM	RagTag.330
KIN	Kinase	RagTag.3347
KIN	Kinase	RagTag.5103
KIN	Kinase_TM	RagTag.1957
KIN	Kinase	RagTag.2794
KIN	Kinase_TM	RagTag.2795
KIN	Kinase_TM	RagTag.1538
KIN	Kinase_TM	RagTag.1534
KIN	Kinase_TM	RagTag.2464
KIN	Kinase_TM	RagTag.4341
KIN	Kinase_TM	RagTag.2963
KIN	Kinase	RagTag.1436
KIN	Kinase_TM	RagTag.1561
KIN	Kinase_TM	RagTag.5113
KIN	Kinase_TM	RagTag.4582
KIN	Kinase_TM	RagTag.3006
KIN	Kinase_TM	RagTag.5565
KIN	Kinase_TM	RagTag.610
KIN	Kinase_TM	RagTag.967
KIN	Kinase_TM	RagTag.262
KIN	Kinase	1250.4
KIN	Kinase_TM	RagTag.1131
KIN	Kinase_TM	RagTag.1582
KIN	Kinase_TM	RagTag.1039
KIN	Kinase_TM	RagTag.1466
KIN	Kinase_TM	RagTag.1243
KIN	Kinase	RagTag.1244
KIN	Kinase_TM	RagTag.6317
KIN	Kinase_TM	RagTag.1995
KIN	Kinase	RagTag.207
KIN	Kinase	RagTag.1659
KIN	Kinase_TM	RagTag.1993
KIN	Kinase_TM	RagTag.1576
KIN	Kinase_TM	RagTag.829
KIN	Kinase_TM	RagTag.3013
KIN	Kinase_TM	RagTag.3059
KIN	Kinase	RagTag.628
KIN	Kinase_TM	RagTag.547
KIN	Kinase_TM	RagTag.2421
KIN	Kinase	RagTag.3847
KIN	Kinase_TM	RagTag.4181
KIN	Kinase	RagTag.4183
KIN	Kinase_TM	RagTag.1878
KIN	Kinase_TM	RagTag.4185
KIN	Kinase_TM	RagTag.3314
KIN	Kinase_TM	RagTag.1480
KIN	Kinase_TM	RagTag.1609
KIN	Kinase_TM	RagTag.4175
KIN	Kinase_TM	RagTag.4176
KIN	Kinase_TM	RagTag.4177
KIN	Kinase	RagTag.3433
KIN	Kinase_TM	RagTag.961
KIN	Kinase_TM	RagTag.245
KIN	Kinase_TM	RagTag.1349
KIN	Kinase_TM	RagTag.248
KIN	Kinase	RagTag.1056
KIN	Kinase_TM	RagTag.1664
KIN	Kinase_TM	RagTag.4188
KIN	Kinase_TM	RagTag.5662
KIN	Kinase	RagTag.4078
KIN	Kinase_TM	RagTag.1856
KIN	Kinase_TM	RagTag.2020
KIN	Kinase	RagTag.5794
KIN	Kinase_TM	RagTag.281
KIN	Kinase_TM	RagTag.2529
KIN	Kinase_TM	RagTag.1911
KIN	Kinase_TM	RagTag.482
KIN	Kinase_TM	RagTag.2841
KIN	Kinase	RagTag.2422
KIN	Kinase	1558.9
KIN	Kinase	RagTag.3653
KIN	Kinase_TM	RagTag.577
KIN	Kinase_TM	RagTag.2427
KIN	Kinase_TM	RagTag.2191
KIN	Kinase_TM	RagTag.1178
KIN	Kinase	RagTag.420
KIN	Kinase_TM	RagTag.423
KIN	Kinase_TM	RagTag.424
KIN	Kinase_TM	RagTag.2086
KIN	Kinase_TM	RagTag.597
KIN	Kinase_TM	RagTag.3176
KIN	Kinase_TM	RagTag.593
KIN	Kinase_TM	RagTag.2468
KIN	Kinase_TM	RagTag.4724
KIN	Kinase	RagTag.4727
KIN	Kinase	RagTag.1850
KIN	Kinase	RagTag.4689
KIN	Kinase	RagTag.517
KIN	Kinase_TM	RagTag.470
KIN	Kinase_TM	RagTag.59
KIN	Kinase_TM	RagTag.2838
KIN	Kinase_TM	RagTag.111
KIN	Kinase_TM	RagTag.3591
KIN	Kinase_TM	RagTag.2292
KIN	Kinase_TM	RagTag.1798
KIN	Kinase_TM	RagTag.2781
KIN	Kinase_TM	RagTag.731
KIN	Kinase_TM	RagTag.1303
KIN	Kinase_TM	RagTag.1313
KIN	Kinase_TM	RagTag.1891
KIN	Kinase_TM	RagTag.1890
KIN	Kinase_TM	RagTag.1593
KIN	Kinase_TM	RagTag.2603
KIN	Kinase_TM	RagTag.1514
KIN	Kinase_TM	RagTag.1515
KIN	Kinase	RagTag.231
KIN	Kinase_TM	RagTag.239
KIN	Kinase	RagTag.3978
KIN	Kinase_TM	RagTag.3818
KIN	Kinase_TM	RagTag.5902
KIN	Kinase_TM	3074.2
KIN	Kinase	RagTag.2160
KIN	Kinase	3074.4
KIN	Kinase	RagTag.4066
KIN	Kinase_TM	RagTag.5991
KIN	Kinase	RagTag.240
KIN	Kinase_TM	RagTag.2111
KIN	Kinase_TM	RagTag.679
KIN	Kinase_TM	RagTag.1185
KIN	Kinase_TM	RagTag.4192
KIN	Kinase_TM	RagTag.27
KIN	Kinase_TM	RagTag.1896
KIN	Kinase_TM	3278.5
KIN	Kinase	RagTag.937
KIN	Kinase	RagTag.210
KIN	Kinase_TM	RagTag.5317
KIN	Kinase_TM	RagTag.1254
KIN	Kinase_TM	RagTag.372
KIN	Kinase	RagTag.2369
KIN	Kinase	RagTag.1895
KIN	Kinase_TM	RagTag.469
KIN	Kinase_TM	RagTag.6014
KIN	Kinase_TM	RagTag.328
KIN	Kinase_TM	RagTag.3507
KIN	Kinase_TM	1555.3
KIN	Kinase_TM	RagTag.939
KIN	Kinase_TM	RagTag.4971
KIN	Kinase_TM	RagTag.931
KIN	Kinase	RagTag.549
KIN	Kinase_TM	RagTag.933
KIN	Kinase	RagTag.932
KIN	Kinase_TM	RagTag.5282
KIN	Kinase_TM	RagTag.789
KIN	Kinase	RagTag.1076
KIN	Kinase	RagTag.4800
KIN	Kinase_TM	RagTag.4801
KIN	Kinase_TM	RagTag.831
KIN	Kinase_TM	RagTag.1247
KIN	Kinase_TM	RagTag.2410
KIN	Kinase	RagTag.1528
KIN	Kinase	RagTag.3985
KIN	Kinase	RagTag.3984
KIN	Kinase_TM	RagTag.952
KIN	Kinase_TM	RagTag.2185
KIN	Kinase	RagTag.2414
KIN	Kinase_TM	RagTag.3842
KIN	Kinase_TM	RagTag.1088
KIN	Kinase_TM	RagTag.1505
KIN	Kinase_TM	RagTag.1027
KIN	Kinase_TM	RagTag.1508
KIN	Kinase_TM	RagTag.2467
KIN	Kinase_TM	RagTag.849
KIN	Kinase_TM	RagTag.2382
KIN	Kinase_TM	RagTag.2553
KIN	Kinase_TM	RagTag.982
KIN	Kinase_TM	RagTag.4344
KIN	Kinase	RagTag.447
KIN	Kinase_TM	RagTag.649
KIN	Kinase	RagTag.1155
KIN	Kinase_TM	RagTag.3983
KIN	Kinase_TM	RagTag.1457
KIN	Kinase_TM	RagTag.2487
KIN	Kinase_TM	RagTag.3937
KIN	Kinase_TM	RagTag.1858
KIN	Kinase_TM	RagTag.1153
KIN	Kinase_TM	RagTag.4197
KIN	Kinase_TM	RagTag.3277
KIN	Kinase	RagTag.1152
KIN	Kinase_TM	1510.2
KIN	Kinase	RagTag.1189
KIN	Kinase_TM	RagTag.3307
KIN	Kinase_TM	RagTag.437
KIN	Kinase	RagTag.2923
KIN	Kinase_TM	RagTag.2922
KIN	Kinase_TM	RagTag.4622
KIN	Kinase_TM	RagTag.4191
KIN	Kinase_TM	RagTag.2095
KIN	Kinase_TM	RagTag.1671
KIN	Kinase_TM	RagTag.687
KIN	Kinase	RagTag.341
KIN	Kinase	RagTag.683
KIN	Kinase	RagTag.342
KIN	Kinase	RagTag.2420
KIN	Kinase	RagTag.688
KIN	Kinase_TM	RagTag.236
KIN	Kinase_TM	RagTag.554
KIN	Kinase_TM	RagTag.3403
KIN	Kinase_TM	RagTag.3415
KIN	Kinase_TM	RagTag.3469
KIN	Kinase_TM	RagTag.2144
KIN	Kinase	RagTag.1687
KIN	Kinase_TM	RagTag.1739
KIN	Kinase_TM	RagTag.1735
KIN	Kinase	RagTag.1407
KIN	Kinase_TM	RagTag.4527
KIN	Kinase	RagTag.3823
KIN	Kinase_TM	RagTag.3822
KIN	Kinase	RagTag.745
KIN	Kinase_TM	RagTag.1038
KIN	Kinase_TM	RagTag.1825
KIN	Kinase_TM	RagTag.881
KIN	Kinase_TM	RagTag.1037
KIN	Kinase_TM	RagTag.1138
KIN	Kinase_TM	RagTag.2464
KIN	Kinase_TM	RagTag.1032
KIN	Kinase_TM	RagTag.678
KIN	Kinase_TM	RagTag.3548
KIN	Kinase	RagTag.3313
KIN	Kinase_TM	RagTag.3312
KIN	Kinase_TM	RagTag.57
KIN	Kinase_TM	RagTag.1716
KIN	Kinase_TM	RagTag.2963
KIN	Kinase_TM	RagTag.908
KIN	Kinase_TM	RagTag.1087
KIN	Kinase	RagTag.2523
KIN	Kinase	RagTag.5139
KIN	Kinase_TM	RagTag.3402
KIN	Kinase_TM	RagTag.685
KIN	Kinase_TM	RagTag.3536
KIN	Kinase_TM	RagTag.2013
KIN	Kinase_TM	RagTag.1517
KIN	Kinase_TM	RagTag.589
KIN	Kinase	RagTag.2755
KIN	Kinase_TM	RagTag.334
KIN	Kinase_TM	RagTag.1049
KIN	Kinase	RagTag.861
KIN	Kinase_TM	RagTag.681
KIN	Kinase_TM	RagTag.1040
KIN	Kinase_TM	RagTag.3884
KIN	Kinase	648.1
KIN	Kinase_TM	RagTag.1047
KIN	Kinase	RagTag.248
KIN	Kinase_TM	RagTag.1471
KIN	Kinase_TM	RagTag.3321
KIN	Kinase_TM	RagTag.123
KIN	Kinase_TM	RagTag.1151
KIN	Kinase	RagTag.339
KIN	Kinase_TM	RagTag.2131
KIN	Kinase	RagTag.887
KIN	Kinase_TM	RagTag.3178
KIN	Kinase	RagTag.3310
KIN	Kinase	RagTag.3402
KIN	Kinase_TM	RagTag.4342
KIN	Kinase_TM	RagTag.1166
KIN	Kinase_TM	RagTag.571
KIN	Kinase	RagTag.1422
KIN	Kinase_TM	RagTag.1739
KIN	Kinase_TM	RagTag.4193
KIN	Kinase_TM	RagTag.563
KIN	Kinase_TM	RagTag.562
KIN	Kinase_TM	RagTag.229
KIN	Kinase	RagTag.566
KIN	Kinase_TM	RagTag.1732
LYS	LYSM_TM	RagTag.3176
LYS	LYSM_TM	RagTag.2405
LYS	LYSM_TM	RagTag.222
LYS	LYSM_TM	RagTag.744
LYS	LYSM	RagTag.879
LYS	LYSM	RagTag.6187
LYS	LYSM	RagTag.2878
LYS	LYSM	RagTag.66
LYS	LYSM	RagTag.3336
LYS	LYSM_TM	RagTag.1072
LYS	LYSM_TM	RagTag.4049
LYS	LYSM_TM	RagTag.4482
LYS	LYSM	RagTag.2233
LYS	LYSM_TM	RagTag.610
RLP	LRR_TM	RagTag.651
RLP	LRR_TM	RagTag.596
RLP	LRR_TM	RagTag.2859
RLP	LRR_TM	RagTag.2518
RLP	LRR_TM	RagTag.967
RLP	LRR_TM	RagTag.504
RLP	LRR_TM	RagTag.1246
RLP	LRR_TM	RagTag.2275
RLP	LRR_TM	RagTag.2051
RLP	LRR_TM	RagTag.2422
RLP	LRR_TM	RagTag.2515
RLP	LRR_TM	RagTag.1348
RLP	LRR_TM	RagTag.2539
RLP	LRR_TM	RagTag.2532
RLP	LRR_TM	RagTag.2537
RLP	LRR_TM	RagTag.3026
RLP	LRR_TM	RagTag.3025
RLP	LRR_TM	RagTag.2858
RLP	LRR_TM	676.5
RLP	LRR_TM	RagTag.2734
RLP	LRR_TM	RagTag.2717
RLP	LRR_TM	2919.1
RLP	LRR_TM	RagTag.779
RLP	LRR_TM	RagTag.2083
RLP	LRR_TM	RagTag.4150
RLP	LRR_TM	RagTag.2547
RLP	LRR_TM	RagTag.1513
RLP	LRR_TM	RagTag.580
RLP	LRR_TM	RagTag.5585
RLP	LRR_TM	2913.1
RLP	LRR_TM	RagTag.987
RLP	LRR_TM	RagTag.794
RLP	LRR_TM	RagTag.651
RLP	LRR_TM	RagTag.3852
RLP	LRR_TM	RagTag.357
RLP	LRR_TM	RagTag.2715
RLP	LRR_TM	RagTag.1719
RLP	LRR_TM	RagTag.2706
RLP	LRR_TM	RagTag.2285
RLP	LRR_TM	RagTag.4274
RLP	LRR_TM	RagTag.3956
RLP	LRR_TM	RagTag.3591
RLP	LRR_TM	RagTag.2130
RLP	LRR_TM	RagTag.1044
RLP	LRR_TM	RagTag.3682
RLP	LRR_TM	RagTag.1705
RLP	LRR_TM	RagTag.6254
RLP	LRR_TM	RagTag.2579
RLP	LRR_TM	RagTag.4008
RLP	LRR_TM	RagTag.2460
RLP	LRR_TM	RagTag.439
RLP	LRR_TM	RagTag.3598
RLP	LRR_TM	RagTag.6142
RLP	LRR_TM	RagTag.3535
RLP	LRR_TM	RagTag.810
RLP	LRR_TM	RagTag.616
RLP	LRR_TM	RagTag.2500
RLP	LRR_TM	RagTag.2501
RLP	LRR_TM	RagTag.3987
RLP	LRR_TM	RagTag.928
RLP	LRR_TM	RagTag.3033
RLP	LRR_TM	RagTag.3035
RLP	LRR_TM	RagTag.3039
RLP	LRR_TM	RagTag.2765
RLP	LRR_TM	RagTag.4610
RLP	LRR_TM	RagTag.4593
RLP	LRR_TM	RagTag.1387
RLP	LRR_TM	RagTag.2548
RLP	LRR_TM	RagTag.2549
RLP	LRR_TM	RagTag.2540
RLP	LRR_TM	RagTag.2851
RLP	LRR_TM	RagTag.1958
RLP	LRR_TM	RagTag.780
